participant_id,alpha_pos,alpha_neg,epsilon,nll,aic,bic,aicc,pseudo_r2,grad_norm,n_trials,converged,n_successful_starts,n_near_best,at_bounds
10112,0.9870839715003967,0.9939665198326111,0.5821771025657654,1346.4700927734375,2698.940185546875,2714.5704244313874,2698.957976503139,0.09415380937009632,5.76905131310923e-06,1353,True,50,21,['alpha_neg']
10113,0.5036429166793823,0.7709547281265259,0.8452455401420593,1216.3956298828125,2438.791259765625,2453.870540191724,2438.8126501399565,0.016686485420252417,9.530175702820998e-06,1126,True,50,12,[]
10114,0.9978914856910706,0.9953141212463379,0.3969449996948242,1279.08349609375,2564.1669921875,2579.9966613956562,2564.183635738124,0.1948326609436194,0.0010580866364762187,1446,False,50,29,"['alpha_pos', 'alpha_neg']"
10115,0.897667407989502,0.04301626607775688,0.36888056993484497,1022.2120361328125,2050.424072265625,2065.7854053828023,2050.4435369858197,0.24781124234585616,0.03025764599442482,1237,False,50,18,[]
10116,0.9990000128746033,0.9970941543579102,0.2537127733230591,1008.375244140625,2022.75048828125,2038.2072948493476,2022.7693413841566,0.2812351586717221,0.0009574912837706506,1277,False,46,27,"['alpha_pos', 'alpha_neg']"
10117,0.08737867325544357,0.027862610295414925,0.23354996740818024,790.9494018554688,1587.8988037109375,1602.8943326376893,1587.920801877757,0.3425085188622087,2.0676654457929544e-05,1095,True,50,20,[]
10119,0.9990000128746033,0.9976375102996826,0.6025626063346863,1257.6627197265625,2521.325439453125,2536.718135944014,2521.344701090364,0.08418084691095118,3.3244482438021805e-06,1250,True,49,20,"['alpha_pos', 'alpha_neg']"
10120,0.9808148145675659,0.9989997744560242,0.2586748003959656,945.9004516601562,1897.8009033203125,1913.0079736000473,1897.8213986234723,0.26723770588500706,6.691273028991418e-06,1175,True,50,44,['alpha_neg']
10121,0.9720960855484009,0.9950952529907227,0.49714699387550354,1156.6611328125,2319.322265625,2334.6223471248877,2319.342133174669,0.13132150577510593,8.596988664066885e-06,1212,True,50,10,['alpha_neg']
10125,0.027036482468247414,0.009761419147253036,0.28563815355300903,1174.929931640625,2355.85986328125,2371.242944379292,2355.8791869527477,0.1416795246249717,7.752457349852193e-06,1246,True,50,7,['alpha_neg']
10126,0.9917012453079224,0.9956568479537964,0.178651824593544,879.6398315429688,1765.2796630859375,1780.5323423522314,1765.299848115374,0.3288493881191674,2.846387815225171e-06,1193,True,50,23,"['alpha_pos', 'alpha_neg']"
10128,0.05895582213997841,0.0026202017907053232,0.336097776889801,1049.1324462890625,2104.264892578125,2119.5969809470616,2104.284548597781,0.22043958649854845,7.134446605050471e-06,1225,True,50,15,['alpha_neg']
10130,0.023476142436265945,0.01677629165351391,0.3866175413131714,1292.4434814453125,2590.886962890625,2606.445395804192,2590.905186125249,0.10943773277087177,6.857351763756014e-06,1321,True,50,1,[]
10134,0.9888960719108582,0.017064472660422325,0.785815417766571,1422.862060546875,2851.72412109375,2867.280282140491,2851.7423581758167,0.01882965031147299,6.316708095255308e-06,1320,True,50,7,[]
10135,0.9669326543807983,0.9990000128746033,0.3779592514038086,1166.9586181640625,2339.917236328125,2355.5050480075515,2339.935281440907,0.20373949767377886,2.206247472713585e-06,1334,True,50,24,['alpha_neg']
10137,0.9766907691955566,0.9969280362129211,0.1981808841228485,968.9918823242188,1943.9837646484375,1959.5467361407823,1944.0019602511668,0.3333224326723505,6.740552635164931e-06,1323,True,50,39,['alpha_neg']
10139,0.9817401170730591,0.9990000128746033,0.5386190414428711,1299.5994873046875,2605.198974609375,2620.764212818866,2605.217156427557,0.10653592730449168,8.72617783898022e-06,1324,True,47,18,['alpha_neg']
10140,0.531317412853241,0.985412061214447,0.5233515501022339,1318.2529296875,2642.505859375,2658.195375709454,2642.523301235465,0.13048874839325175,0.13253258168697357,1380,False,50,14,[]
10141,0.9990000128746033,0.9970585703849792,0.3505445122718811,1138.6693115234375,2283.338623046875,2298.906126262136,2283.3567911013793,0.21776492565674943,4.1102598515863065e-06,1325,True,50,19,"['alpha_pos', 'alpha_neg']"
10142,0.9990000128746033,0.9952484965324402,0.17912189662456512,959.1491088867188,1924.2982177734375,1939.8994924522724,1924.3161818452938,0.34846631112472604,0.00046251225285232067,1340,False,43,31,"['alpha_pos', 'alpha_neg']"
10143,0.9990000128746033,0.9944676160812378,0.2922813892364502,962.3262329101562,1930.6524658203125,1945.8900190041415,1930.6727532252153,0.2620496326816695,2.999973003170453e-05,1187,True,45,15,"['alpha_pos', 'alpha_neg']"
10145,0.9970773458480835,0.9942323565483093,0.18440023064613342,874.3443603515625,1754.688720703125,1769.9788848386092,1754.7086542579423,0.34117339869872265,2.368797595408978e-06,1208,True,50,47,"['alpha_pos', 'alpha_neg']"
10147,0.9990000128746033,0.9952242970466614,0.15331359207630157,805.3363647460938,1616.6727294921875,1631.9026909385193,1616.6930684752383,0.3808709883268979,7.358803486567922e-06,1184,True,50,10,"['alpha_pos', 'alpha_neg']"
10148,0.9990000128746033,0.9990000128746033,0.46978867053985596,1156.4671630859375,2318.934326171875,2334.285942681368,2318.953854243478,0.1462597111543582,7.112087587302085e-06,1233,True,50,27,"['alpha_pos', 'alpha_neg']"
10149,0.9916610717773438,0.9817934632301331,0.47145116329193115,1170.7327880859375,2347.465576171875,2362.839010959355,2347.4849622784986,0.14199121770207346,0.015897812321782112,1242,False,50,10,['alpha_pos']
10150,0.9990000128746033,0.9943708777427673,0.34286242723464966,1096.8040771484375,2199.608154296875,2215.106952219276,2199.626744536999,0.22907019695385655,0.0033869668841362,1295,False,47,19,"['alpha_pos', 'alpha_neg']"
10151,0.9927768707275391,0.9878885746002197,0.3298736810684204,1113.0341796875,2232.068359375,2247.6381258872375,2232.086513686649,0.2359522089532532,9.121469702222385e-06,1326,True,50,14,['alpha_pos']
10152,0.9928509593009949,0.9988566637039185,0.4387662410736084,1124.480224609375,2254.96044921875,2270.2949855682386,2254.9800891532836,0.16513376019118287,7.467142950190464e-06,1226,True,50,20,"['alpha_pos', 'alpha_neg']"
10154,0.9989997744560242,0.9989997744560242,0.3587064743041992,1294.979736328125,2595.95947265625,2611.8790668530687,2595.975623396492,0.20889842034044426,9.521418178337626e-06,1490,True,50,32,"['alpha_pos', 'alpha_neg']"
10155,0.9691120386123657,0.9898854494094849,0.4426375925540924,1207.2689208984375,2420.537841796875,2436.091729255027,2420.5560927474453,0.16686616460256998,0.0024602802004665136,1319,False,50,10,['alpha_neg']
10156,0.9912692308425903,0.9983658194541931,0.24149489402770996,857.6956787109375,1721.391357421875,1736.3868863486268,1721.4133555886945,0.28702442806299167,9.300627425545827e-06,1095,True,50,20,"['alpha_pos', 'alpha_neg']"
10157,0.9990000128746033,0.9930665493011475,0.2737448811531067,994.3364868164062,1994.6729736328125,2010.0464084202927,1994.6923597394361,0.27126886089644764,7.227953119581798e-06,1242,True,49,39,"['alpha_pos', 'alpha_neg']"
10158,0.06825301796197891,0.07071756571531296,0.27933114767074585,942.1890869140625,1890.378173828125,1905.5570267129992,1890.3988634832974,0.26321523555936244,2.7166717700310983e-05,1164,True,50,24,[]
10159,0.9913670420646667,0.9931020736694336,0.24516116082668304,1049.9310302734375,2105.862060546875,2121.438606723015,2105.8801737544222,0.28089660721774845,2.1354300770326518e-05,1329,True,49,39,"['alpha_pos', 'alpha_neg']"
10160,0.9730108380317688,0.9943937659263611,0.43612319231033325,1164.156494140625,2334.31298828125,2349.7556660948185,2334.331930664833,0.166277807317724,0.01205192506313324,1271,False,49,27,['alpha_neg']
10162,0.9990000128746033,0.9990000128746033,0.24022792279720306,996.189697265625,1998.37939453125,2013.8502636250969,1998.3981591911406,0.29324166826758713,5.0302651288802736e-06,1283,True,50,35,"['alpha_pos', 'alpha_neg']"
10163,0.9983609318733215,0.995214581489563,0.4415387213230133,1212.525390625,2431.05078125,2446.5841284985854,2431.0691579728177,0.15748994364282154,8.367730515601579e-06,1310,True,50,29,"['alpha_pos', 'alpha_neg']"
10164,0.9990000128746033,0.9892861247062683,0.5732802748680115,1176.38916015625,2358.7783203125,2374.013345051173,2358.798624881028,0.09713696513252978,0.010001896880567074,1186,False,46,11,"['alpha_pos', 'alpha_neg']"
10165,0.9920318722724915,0.9937344193458557,0.5169681310653687,1217.87548828125,2441.7509765625,2457.1747119295514,2441.770039310713,0.1222818348528053,9.608935215510428e-05,1263,True,50,22,"['alpha_pos', 'alpha_neg']"
10166,0.9808529019355774,0.9972649812698364,0.36986371874809265,990.2059326171875,1986.411865234375,2001.4884801782905,1986.433274690218,0.19882286017175566,9.89567251963308e-06,1125,True,50,25,['alpha_neg']
10168,0.9989998936653137,0.9984544515609741,0.25152552127838135,1165.275634765625,2336.55126953125,2352.4526879740533,2336.56751868494,0.2838085127642408,7.226209618238499e-06,1481,True,50,32,"['alpha_pos', 'alpha_neg']"
10169,0.9515658617019653,0.9875428080558777,0.4388616383075714,1052.5164794921875,2111.032958984375,2126.185927325579,2111.0538285495923,0.16980781082758212,0.008239236660301685,1154,False,50,1,[]
10170,0.06450635194778442,0.0035277847200632095,0.27013280987739563,1047.15234375,2100.3046875,2115.908200149845,2100.3226381357517,0.2892176438959879,9.853415576799307e-06,1341,True,50,8,['alpha_neg']
10171,0.9990000128746033,0.9990000128746033,0.22294871509075165,985.036865234375,1976.07373046875,1991.5234809771464,1976.0926281065454,0.2962172728337036,9.439482084871997e-09,1274,True,50,32,"['alpha_pos', 'alpha_neg']"
10172,0.19915443658828735,0.12667272984981537,0.2674039602279663,892.9261474609375,1791.852294921875,1807.2996897175472,1791.8712074514258,0.3615267824825411,1.0466488674865104e-05,1273,True,50,45,[]
10173,0.9765931963920593,0.9820347428321838,0.754796028137207,1190.5687255859375,2387.137451171875,2402.198023296811,2387.158975835552,0.03154391776278542,9.557747034705244e-06,1119,True,50,9,[]
10174,0.9990000128746033,0.9978680610656738,0.2993182837963104,1023.3043823242188,2052.6087646484375,2067.999060178814,2052.6280417568714,0.2542419619130101,1.1548203247002675e-06,1249,True,50,19,"['alpha_pos', 'alpha_neg']"
10175,0.028754539787769318,0.013379971496760845,0.26107874512672424,1272.0057373046875,2550.011474609375,2565.7824827306513,2550.028447735259,0.18347706728552982,7.799897866789252e-05,1418,True,50,10,[]
10176,0.9841398596763611,0.9770750403404236,0.6721574068069458,1300.1182861328125,2606.236572265625,2621.634064920605,2606.255803034856,0.054777425484871745,7.92171704233624e-06,1252,True,50,14,[]
10177,0.9990000128746033,0.992219865322113,0.24999380111694336,1033.260498046875,2072.52099609375,2088.0634896908837,2072.539316704437,0.2842357407562799,0.0027532591484487057,1314,False,47,21,"['alpha_pos', 'alpha_neg']"
10178,0.9990000128746033,0.9981125593185425,0.3484385311603546,1034.8948974609375,2075.789794921875,2091.1046912666843,2075.809564279371,0.22659939974966847,9.000516001833603e-06,1218,True,50,27,"['alpha_pos', 'alpha_neg']"
10179,0.9990000128746033,0.994006335735321,0.1812921017408371,901.997802734375,1809.99560546875,1825.4122064685866,1810.0147137490048,0.3483858869999651,7.206181908259168e-05,1260,True,47,12,"['alpha_pos', 'alpha_neg']"
10180,0.9990000128746033,0.9886050224304199,0.4522154927253723,1084.06689453125,2174.1337890625,2189.3357486084606,2174.154319430336,0.15877219804784115,1.8468319467501715e-05,1173,True,47,14,['alpha_pos']
10181,0.9937717914581299,0.9989998936653137,0.3155480921268463,1137.2738037109375,2280.547607421875,2296.157823985124,2280.565517869636,0.22976843188035312,4.806350261787884e-06,1344,True,50,23,"['alpha_pos', 'alpha_neg']"
10182,0.9990000128746033,0.9971368908882141,0.47450903058052063,1216.1971435546875,2438.394287109375,2453.8954007401117,2438.412862960768,0.14580991714892944,4.754169367515715e-06,1296,True,50,11,"['alpha_pos', 'alpha_neg']"
10183,0.056564632803201675,0.027090255171060562,0.39398393034935,1177.8731689453125,2361.746337890625,2377.2865475135336,2361.764672497195,0.1834376524255268,1.4262684089771938e-05,1313,True,50,18,[]
10184,0.013123874552547932,0.0010000000474974513,0.3964758515357971,1203.834716796875,2413.66943359375,2428.7725973834963,2413.690653752901,0.03455719682491165,8.33848025649786e-06,1135,True,50,3,['alpha_neg']
