alpha_pos,alpha_neg,beta,set_size,accuracy_mean,accuracy_std,num_trials,num_reps
0.26002611341832005,0.37656793741240696,2.840666620563927,3,0.637037037037037,0.010475656017578498,45,3
0.26002611341832005,0.37656793741240696,2.840666620563927,5,0.5555555555555555,0.04800548665487303,45,3
0.26002611341832005,0.37656793741240696,2.840666620563927,6,0.5481481481481482,0.07554102983100423,45,3
0.5763284013658531,0.46051823165703154,2.208755914010158,2,0.6814814814814815,0.07554102983100425,45,3
0.5763284013658531,0.46051823165703154,2.208755914010158,3,0.5851851851851851,0.06869347033700524,45,3
0.5763284013658531,0.46051823165703154,2.208755914010158,5,0.5555555555555555,0.03142696805273544,45,3
0.5763284013658531,0.46051823165703154,2.208755914010158,6,0.5481481481481482,0.13857990321384964,45,3
0.3917953008916769,0.5619034940124811,1.4942346337903922,2,0.6148148148148148,0.027715980642769977,45,3
0.3917953008916769,0.5619034940124811,1.4942346337903922,3,0.5407407407407406,0.06869347033700521,45,3
0.3917953008916769,0.5619034940124811,1.4942346337903922,5,0.4444444444444444,0.03628873693012114,45,3
0.3917953008916769,0.5619034940124811,1.4942346337903922,6,0.5111111111111111,0.03142696805273544,45,3
0.42893773821903497,0.5396354723352358,0.5330928421299707,2,0.4666666666666666,0.01814436846506058,45,3
0.42893773821903497,0.5396354723352358,0.5330928421299707,3,0.3925925925925926,0.027715980642769932,45,3
0.42893773821903497,0.5396354723352358,0.5330928421299707,5,0.36296296296296293,0.058325984251939335,45,3
0.42893773821903497,0.5396354723352358,0.5330928421299707,6,0.4444444444444444,0.01814436846506058,45,3
0.5967851585411745,0.15401274461742243,1.4111203792588372,2,0.5407407407407407,0.08574694002066834,45,3
0.5967851585411745,0.15401274461742243,1.4111203792588372,3,0.4296296296296296,0.06869347033700522,45,3
0.5967851585411745,0.15401274461742243,1.4111203792588372,5,0.5333333333333333,0.05443310539518172,45,3
0.5967851585411745,0.15401274461742243,1.4111203792588372,6,0.4444444444444445,0.07908946853356529,45,3
